id,direction,count,score
3108,right,308,2
3109,right,309,3
3110,right,310,1
3111,right,311,2
3112,right,312,1
3113,right,313,1
3114,right,314,1
3115,right,315,1
3116,right,316,1
3117,right,317,2
3118,right,318,2
3119,right,319,2
3120,right,320,1
3121,right,321,1
3122,right,322,1
3123,right,323,3
3124,right,324,2
3125,right,325,1
3126,right,326,1
3127,right,327,3
3128,right,328,1
3129,right,329,1
3130,right,330,1
3131,right,331,1
3132,right,332,1
3133,right,333,1
3134,right,334,1
3135,right,335,1
3136,right,336,1
3137,right,337,1
3138,right,338,1
3139,right,339,1
3140,right,340,1
3141,right,341,1
3142,right,342,2
3143,right,343,3
3144,right,344,1
3145,right,345,1
3146,right,346,1
3147,right,347,1
3148,right,348,1
3149,right,349,1
3150,right,350,3
3151,right,351,2
3152,right,352,1
3153,right,353,1
3154,right,354,1
3155,right,355,1
3156,right,356,1
3157,right,357,1
3158,right,358,4
3159,right,359,2
3160,right,360,3
3161,right,361,1
3162,right,362,1
3163,right,363,1
3164,right,364,1
3165,right,365,1
3166,right,366,1
3167,right,367,1
3168,right,368,1
3169,right,369,1
3170,right,370,1
3171,right,371,1
3172,right,372,3
3173,right,373,2
3174,right,374,4
3175,right,375,1
3176,right,376,1
3177,right,377,1
3178,right,378,3
3179,right,379,2
3180,right,380,1
3181,right,381,1
3182,right,382,1
3183,right,383,1
3184,right,384,1
3185,right,385,1
3186,right,386,1
3187,right,387,1
3188,right,388,1
3189,right,389,2
3190,right,390,2
3191,right,391,2
3192,right,392,2
3193,right,393,1
3194,right,394,1
3195,right,395,4
3196,right,396,2
3197,right,397,1
3198,right,398,1
3199,right,399,1
3200,right,400,1
3201,right,401,1
3202,right,402,1
3203,right,403,2
3204,right,404,1
3205,right,405,1
3206,right,406,1
3207,right,407,1
3208,right,408,3
3209,right,409,1
3210,right,410,1
3211,right,411,2
3212,right,412,1
3213,right,413,1
3214,right,414,1
3215,right,415,1
3216,right,416,1
3217,right,417,1
3218,right,418,1
3219,right,419,1
3220,right,420,1
3221,right,421,1
3222,right,422,4
3223,right,423,2
3224,right,424,1
3225,right,425,1
3226,right,426,1
3227,right,427,1
3228,right,428,1
3229,right,429,1
3230,right,430,1
3231,right,431,1
3232,right,432,1
3233,right,433,2
3234,right,434,1
3235,right,435,1
3236,right,436,1
3237,right,437,1
3238,right,438,1
3239,right,439,1
3240,right,440,1
3241,right,441,1
3242,right,442,1
3243,right,443,1
3244,right,444,1
3245,right,445,1
3246,right,446,1
3247,right,447,4
3248,right,448,1
3249,right,449,1
3250,right,450,1
3251,right,451,1
3252,right,452,1
3253,right,453,1
3254,right,454,1
3255,right,455,1
3256,right,456,1
3257,right,457,1
3258,right,458,1
3259,right,459,1
3260,right,460,2
3261,right,461,1
3262,right,462,1
3263,right,463,1
3264,right,464,1
3265,right,465,1
3266,right,466,1
3267,right,467,1
3268,right,468,1
3269,right,469,1
3270,right,470,1
3271,right,471,1
3272,right,472,4
3273,right,473,1
3274,right,474,1
3275,right,475,1
3276,right,476,1
3277,right,477,1
3278,right,478,1
3279,right,479,1
3280,right,480,1
3281,right,481,1
3282,right,482,1
3283,right,483,1
3284,right,484,1
3285,right,485,1
3286,right,486,1
3287,right,487,1
3288,right,488,1
3289,right,489,1
3290,right,490,1
3291,right,491,1
3292,right,492,1
3293,right,493,1
3294,right,494,1
3295,right,495,1
3296,right,496,1
3297,right,497,1
3298,right,498,1
3299,right,499,1
3300,right,500,1
3301,right,501,1
3302,right,502,1
3303,right,503,1
3304,right,504,1
3305,right,505,2
3306,right,506,3
3307,right,507,1
3308,right,508,4
3309,right,509,2
3310,right,510,1
3311,right,511,1
3312,right,512,1
3313,right,513,1
3314,right,514,1
3315,right,515,2
3316,right,516,1
3317,right,517,1
3318,right,518,1
3319,right,519,1
3320,right,520,1
3321,right,521,1
3322,right,522,1
3323,right,523,5
3324,right,524,2
3325,right,525,1
3326,right,526,1
3327,right,527,1
3328,right,528,1
3329,right,529,2
3330,right,530,1
3331,right,531,1
3332,right,532,1
3333,right,533,1
3334,right,534,1
3335,right,535,1
3336,right,536,1
3337,right,537,1
3338,right,538,1
3339,right,539,3
3340,right,540,1
3341,right,541,1
3342,right,542,1
3343,right,543,1
3344,right,544,1
3345,right,545,1
3346,right,546,1
3347,right,547,2
3348,right,548,1
3349,right,549,1
3350,right,550,1
3351,right,551,1
3352,right,552,1
3353,right,553,1
3354,right,554,1
3355,right,555,1
3356,right,556,1
3357,right,557,1
3358,right,558,1
3359,right,559,1
3360,right,560,1
3361,right,561,1
3362,right,562,1
3363,right,563,1
3364,right,564,1
3365,right,565,1
3366,right,566,1
3367,right,567,1
3368,right,568,1
3369,right,569,1
3370,right,570,1
3371,right,571,1
3372,right,572,2
3373,right,573,2
3374,right,574,1
3375,right,575,1
3376,right,576,3
3377,right,577,3
3378,right,578,2
3379,right,579,4
3380,right,580,3
3381,right,581,2
3382,right,582,1
3383,right,583,1
3384,right,584,3
3385,right,585,2
3386,right,586,1
3387,right,587,1
3388,right,588,1
3389,right,589,1
3390,right,590,1
3391,right,591,1
3392,right,592,1
3393,right,593,1
3394,right,594,4
3395,right,595,3
3396,right,596,2
3397,right,597,1
3398,right,598,1
3399,right,599,1
3400,right,600,1
3401,right,601,1
3402,right,602,1
3403,right,603,1
3404,right,604,1
3405,right,605,1
3406,right,606,1
3407,right,607,2
3408,right,608,2
3409,right,609,1
3410,right,610,1
3411,right,611,1
3412,right,612,1
3413,right,613,1
3414,right,614,1
3415,right,615,1
3416,right,616,1
3417,right,617,1
3418,right,618,1
3419,right,619,1
3420,right,620,1
3421,right,621,2
3422,right,622,1
3423,right,623,3
3424,right,624,1
3425,right,625,1
3426,right,626,1
3427,right,627,1
3428,right,628,1
3429,right,629,1
3430,right,630,1
3431,right,631,1
3432,right,632,2
3433,right,633,2
3434,right,634,1
3435,right,635,1
3436,right,636,5
3437,right,637,2
3438,right,638,1
3439,right,639,1
3440,right,640,1
3441,right,641,1
3442,right,642,1
3443,right,643,1
3444,right,644,1
3445,right,645,2
3446,right,646,1
3447,right,647,4
3448,right,648,2
3449,right,649,2
3450,right,650,1
3451,right,651,1
3452,right,652,1
3453,right,653,3
3454,right,654,1
3455,right,655,1
3456,right,656,1
3457,right,657,1
3458,right,658,1
3459,right,659,1
3460,right,660,1
3461,right,661,1
3462,right,662,1
3463,right,663,1
3464,right,664,3
3465,right,665,1
3466,right,666,1
3467,right,667,1
3468,right,668,1
3469,right,669,1
3470,right,670,1
3471,right,671,1
3472,right,672,1
3473,right,673,1
3474,right,674,1
3475,right,675,1
3476,right,676,1
3477,right,677,1
3478,right,678,1
3479,right,679,1
3480,right,680,1
3481,right,681,1
3482,right,682,1
3483,right,683,1
3484,right,684,1
3485,right,685,1
3486,right,686,1
3487,right,687,1
3488,right,688,2
3489,right,689,1
3490,right,690,1
3491,right,691,3
3492,right,692,4
3493,right,693,4
3494,right,694,2
3495,right,695,1
3496,right,696,1
3497,right,697,1
3498,right,698,1
3499,right,699,1
3500,right,700,1
3501,right,701,1
3502,right,702,1
3503,right,703,1
3504,right,704,1
3505,right,705,1
3506,right,706,1
3507,right,707,1
3508,right,708,1
3509,right,709,1
3510,right,710,1
3511,right,711,1
3512,right,712,1
3513,right,713,1
3514,right,714,2
3515,right,715,1
3516,right,716,1
3517,right,717,1
3518,right,718,1
3519,right,719,1
3520,right,720,1
3521,right,721,2
3522,right,722,1
3523,right,723,4
3524,right,724,2
3525,right,725,1
3526,right,726,1
3527,right,727,1
3528,right,728,1
3529,right,729,1
3530,right,730,4
3531,right,731,3
3532,right,732,1
3533,right,733,1
3534,right,734,1
3535,right,735,1
3536,right,736,4
3537,right,737,2
3538,right,738,1
3539,right,739,1
3540,right,740,3
3541,right,741,1
3542,right,742,1
3543,right,743,1
3544,right,744,4
3545,right,745,2
3546,right,746,3
3547,right,747,1
3548,right,748,1
3549,right,749,1
3550,right,750,1
3551,right,751,1
3552,right,752,1
3553,right,753,1
3554,right,754,1
3555,right,755,1
3556,right,756,1
3557,right,757,2
3558,right,758,2
3559,right,759,1
3560,right,760,2
3561,right,761,1
3562,right,762,1
3563,right,763,1
3564,right,764,3
3565,right,765,1
3566,right,766,3
3567,right,767,1
3568,right,768,4
3569,right,769,2
3570,right,770,2
3571,right,771,1
3572,right,772,1
3573,right,773,2
3574,right,774,1
3575,right,775,1
3576,right,776,1
3577,right,777,4
3578,right,778,1
3579,right,779,1
3580,right,780,1
3581,right,781,1
3582,right,782,1
3583,right,783,1
3584,right,784,4
3585,right,785,1
3586,right,786,1
3587,right,787,2
3588,right,788,1
3589,right,789,1
3590,right,790,1
3591,right,791,1
3592,right,792,1
3593,right,793,1
3594,right,794,1
3595,right,795,1
3596,right,796,2
3597,right,797,1
3598,right,798,1
3599,right,799,1
3600,right,800,1
