id,direction,count,score
3108,right,308,2
3109,right,309,4
3110,right,310,3
3111,right,311,3
3112,right,312,2
3113,right,313,3
3114,right,314,2
3115,right,315,3
3116,right,316,3
3117,right,317,3
3118,right,318,3
3119,right,319,4
3120,right,320,3
3121,right,321,3
3122,right,322,2
3123,right,323,2
3124,right,324,4
3125,right,325,3
3126,right,326,4
3127,right,327,4
3128,right,328,3
3129,right,329,3
3130,right,330,3
3131,right,331,2
3132,right,332,2
3133,right,333,2
3134,right,334,3
3135,right,335,3
3136,right,336,2
3137,right,337,2
3138,right,338,2
3139,right,339,3
3140,right,340,3
3141,right,341,3
3142,right,342,4
3143,right,343,3
3144,right,344,4
3145,right,345,4
3146,right,346,3
3147,right,347,3
3148,right,348,2
3149,right,349,2
3150,right,350,3
3151,right,351,3
3152,right,352,2
3153,right,353,2
3154,right,354,2
3155,right,355,2
3156,right,356,2
3157,right,357,1
3158,right,358,4
3159,right,359,3
3160,right,360,5
3161,right,361,3
3162,right,362,2
3163,right,363,4
3164,right,364,2
3165,right,365,3
3166,right,366,2
3167,right,367,4
3168,right,368,3
3169,right,369,4
3170,right,370,2
3171,right,371,4
3172,right,372,4
3173,right,373,2
3174,right,374,5
3175,right,375,3
3176,right,376,2
3177,right,377,3
3178,right,378,3
3179,right,379,4
3180,right,380,4
3181,right,381,4
3182,right,382,5
3183,right,383,5
3184,right,384,5
3185,right,385,4
3186,right,386,3
3187,right,387,5
3188,right,388,4
3189,right,389,4
3190,right,390,4
3191,right,391,3
3192,right,392,3
3193,right,393,2
3194,right,394,2
3195,right,395,4
3196,right,396,3
3197,right,397,4
3198,right,398,3
3199,right,399,5
3200,right,400,4
3201,right,401,3
3202,right,402,3
3203,right,403,3
3204,right,404,2
3205,right,405,2
3206,right,406,3
3207,right,407,4
3208,right,408,3
3209,right,409,5
3210,right,410,2
3211,right,411,4
3212,right,412,3
3213,right,413,2
3214,right,414,2
3215,right,415,4
3216,right,416,4
3217,right,417,2
3218,right,418,4
3219,right,419,4
3220,right,420,2
3221,right,421,2
3222,right,422,2
3223,right,423,2
3224,right,424,2
3225,right,425,3
3226,right,426,2
3227,right,427,2
3228,right,428,3
3229,right,429,2
3230,right,430,3
3231,right,431,2
3232,right,432,2
3233,right,433,2
3234,right,434,2
3235,right,435,1
3236,right,436,1
3237,right,437,2
3238,right,438,2
3239,right,439,4
3240,right,440,4
3241,right,441,4
3242,right,442,3
3243,right,443,4
3244,right,444,1
3245,right,445,1
3246,right,446,2
3247,right,447,4
3248,right,448,3
3249,right,449,2
3250,right,450,2
3251,right,451,4
3252,right,452,2
3253,right,453,2
3254,right,454,3
3255,right,455,4
3256,right,456,4
3257,right,457,3
3258,right,458,2
3259,right,459,2
3260,right,460,2
3261,right,461,2
3262,right,462,2
3263,right,463,2
3264,right,464,2
3265,right,465,2
3266,right,466,4
3267,right,467,2
3268,right,468,3
3269,right,469,2
3270,right,470,2
3271,right,471,2
3272,right,472,3
3273,right,473,4
3274,right,474,2
3275,right,475,2
3276,right,476,2
3277,right,477,1
3278,right,478,4
3279,right,479,2
3280,right,480,4
3281,right,481,4
3282,right,482,4
3283,right,483,3
3284,right,484,4
3285,right,485,2
3286,right,486,2
3287,right,487,2
3288,right,488,2
3289,right,489,3
3290,right,490,2
3291,right,491,4
3292,right,492,2
3293,right,493,4
3294,right,494,2
3295,right,495,2
3296,right,496,2
3297,right,497,2
3298,right,498,2
3299,right,499,3
3300,right,500,4
3301,right,501,4
3302,right,502,2
3303,right,503,3
3304,right,504,2
3305,right,505,4
3306,right,506,4
3307,right,507,2
3308,right,508,4
3309,right,509,4
3310,right,510,4
3311,right,511,2
3312,right,512,1
3313,right,513,1
3314,right,514,4
3315,right,515,3
3316,right,516,2
3317,right,517,2
3318,right,518,2
3319,right,519,2
3320,right,520,2
3321,right,521,2
3322,right,522,2
3323,right,523,4
3324,right,524,2
3325,right,525,2
3326,right,526,4
3327,right,527,2
3328,right,528,2
3329,right,529,4
3330,right,530,2
3331,right,531,5
3332,right,532,4
3333,right,533,4
3334,right,534,4
3335,right,535,3
3336,right,536,2
3337,right,537,2
3338,right,538,1
3339,right,539,4
3340,right,540,4
3341,right,541,2
3342,right,542,1
3343,right,543,1
3344,right,544,2
3345,right,545,4
3346,right,546,2
3347,right,547,4
3348,right,548,2
3349,right,549,4
3350,right,550,5
3351,right,551,2
3352,right,552,1
3353,right,553,2
3354,right,554,3
3355,right,555,3
3356,right,556,4
3357,right,557,2
3358,right,558,2
3359,right,559,4
3360,right,560,2
3361,right,561,2
3362,right,562,2
3363,right,563,2
3364,right,564,2
3365,right,565,2
3366,right,566,1
3367,right,567,2
3368,right,568,2
3369,right,569,2
3370,right,570,2
3371,right,571,1
3372,right,572,1
3373,right,573,2
3374,right,574,1
3375,right,575,1
3376,right,576,1
3377,right,577,5
3378,right,578,4
3379,right,579,2
3380,right,580,4
3381,right,581,4
3382,right,582,4
3383,right,583,2
3384,right,584,3
3385,right,585,1
3386,right,586,2
3387,right,587,2
3388,right,588,1
3389,right,589,2
3390,right,590,3
3391,right,591,2
3392,right,592,2
3393,right,593,3
3394,right,594,4
3395,right,595,2
3396,right,596,4
3397,right,597,5
3398,right,598,5
3399,right,599,2
3400,right,600,4
3401,right,601,3
3402,right,602,3
3403,right,603,2
3404,right,604,2
3405,right,605,4
3406,right,606,3
3407,right,607,4
3408,right,608,2
3409,right,609,2
3410,right,610,4
3411,right,611,2
3412,right,612,2
3413,right,613,4
3414,right,614,2
3415,right,615,2
3416,right,616,2
3417,right,617,2
3418,right,618,2
3419,right,619,1
3420,right,620,4
3421,right,621,5
3422,right,622,4
3423,right,623,4
3424,right,624,3
3425,right,625,4
3426,right,626,4
3427,right,627,4
3428,right,628,4
3429,right,629,4
3430,right,630,5
3431,right,631,3
3432,right,632,2
3433,right,633,4
3434,right,634,3
3435,right,635,2
3436,right,636,4
3437,right,637,2
3438,right,638,2
3439,right,639,1
3440,right,640,4
3441,right,641,4
3442,right,642,2
3443,right,643,4
3444,right,644,4
3445,right,645,5
3446,right,646,5
3447,right,647,4
3448,right,648,2
3449,right,649,2
3450,right,650,5
3451,right,651,4
3452,right,652,3
3453,right,653,5
3454,right,654,2
3455,right,655,2
3456,right,656,1
3457,right,657,4
3458,right,658,3
3459,right,659,4
3460,right,660,5
3461,right,661,4
3462,right,662,3
3463,right,663,2
3464,right,664,5
3465,right,665,2
3466,right,666,4
3467,right,667,2
3468,right,668,2
3469,right,669,2
3470,right,670,4
3471,right,671,4
3472,right,672,2
3473,right,673,2
3474,right,674,2
3475,right,675,4
3476,right,676,3
3477,right,677,4
3478,right,678,1
3479,right,679,2
3480,right,680,5
3481,right,681,5
3482,right,682,4
3483,right,683,1
3484,right,684,2
3485,right,685,5
3486,right,686,1
3487,right,687,4
3488,right,688,4
3489,right,689,4
3490,right,690,3
3491,right,691,2
3492,right,692,1
3493,right,693,1
3494,right,694,1
3495,right,695,4
3496,right,696,4
3497,right,697,2
3498,right,698,2
3499,right,699,4
3500,right,700,2
3501,right,701,5
3502,right,702,1
3503,right,703,1
3504,right,704,2
3505,right,705,2
3506,right,706,2
3507,right,707,4
3508,right,708,2
3509,right,709,4
3510,right,710,4
3511,right,711,4
3512,right,712,2
3513,right,713,5
3514,right,714,4
3515,right,715,2
3516,right,716,3
3517,right,717,1
3518,right,718,2
3519,right,719,4
3520,right,720,3
3521,right,721,4
3522,right,722,2
3523,right,723,5
3524,right,724,4
3525,right,725,3
3526,right,726,5
3527,right,727,4
3528,right,728,2
3529,right,729,2
3530,right,730,4
3531,right,731,4
3532,right,732,1
3533,right,733,4
3534,right,734,2
3535,right,735,3
3536,right,736,5
3537,right,737,2
3538,right,738,2
3539,right,739,1
3540,right,740,1
3541,right,741,4
3542,right,742,2
3543,right,743,2
3544,right,744,1
3545,right,745,4
3546,right,746,4
3547,right,747,3
3548,right,748,1
3549,right,749,4
3550,right,750,2
3551,right,751,4
3552,right,752,1
3553,right,753,3
3554,right,754,4
3555,right,755,4
3556,right,756,3
3557,right,757,2
3558,right,758,2
3559,right,759,3
3560,right,760,4
3561,right,761,1
3562,right,762,1
3563,right,763,1
3564,right,764,1
3565,right,765,1
3566,right,766,1
3567,right,767,5
3568,right,768,2
3569,right,769,1
3570,right,770,4
3571,right,771,2
3572,right,772,2
3573,right,773,4
3574,right,774,2
3575,right,775,1
3576,right,776,1
3577,right,777,5
3578,right,778,4
3579,right,779,3
3580,right,780,2
3581,right,781,2
3582,right,782,2
3583,right,783,5
3584,right,784,4
3585,right,785,3
3586,right,786,4
3587,right,787,4
3588,right,788,3
3589,right,789,4
3590,right,790,4
3591,right,791,4
3592,right,792,2
3593,right,793,3
3594,right,794,2
3595,right,795,2
3596,right,796,4
3597,right,797,4
3598,right,798,2
3599,right,799,5
3600,right,800,1
